uri,id,name,popularity
spotify:track:7AjfklMN4WpQYz5FkT4E66,7AjfklMN4WpQYz5FkT4E66,Lady,62
spotify:track:7uWVT3UkCAZyANvv0bdyQn,7uWVT3UkCAZyANvv0bdyQn,These Walls,68
spotify:track:5oady7OSE7dH7LHiqmb3Cr,5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",76
spotify:track:6MEDfjHxnVNcYmHe3mM6L2,6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,70
spotify:track:6K4Co1NQyOnoFEJMkZHkln,6K4Co1NQyOnoFEJMkZHkln,James Joint,69
spotify:track:4JNTpbntShpUpACDUzwHV5,4JNTpbntShpUpACDUzwHV5,GO!,57
spotify:track:1Vl4ESWb6U7gKSPfK4qenq,1Vl4ESWb6U7gKSPfK4qenq,That Girl,51
spotify:track:2MAaiV0bbeq4FpSwPe2rR8,2MAaiV0bbeq4FpSwPe2rR8,Find a Way,65
spotify:track:6vV1NDCjh2afFgQ9Vb7i86,6vV1NDCjh2afFgQ9Vb7i86,She Lives in My Lap (feat. Rosario Dawson),51
spotify:track:2yOm4lN7aTygtXanJFNFWU,2yOm4lN7aTygtXanJFNFWU,"Any Time, Any Place",60
spotify:track:5ibTi2YwtvbB1bTOv2I93d,5ibTi2YwtvbB1bTOv2I93d,John Redcorn,18
spotify:track:0qvlhVNm7L5IWabWF5hlEL,0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,70
spotify:track:300DUx4tdtCdGEUXR032jA,300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",65
spotify:track:6s4xndGKUhW0xXPYvFlwcL,6s4xndGKUhW0xXPYvFlwcL,Other Side Of The Game,60
spotify:track:2PFNTHR4sA8m9rPPtYXhl7,2PFNTHR4sA8m9rPPtYXhl7,Heard 'Em Say,52
spotify:track:4osgfFTICMkcGbbigdsa53,4osgfFTICMkcGbbigdsa53,Novacane,83
spotify:track:4lRrk574qIHpoEEKC1zuam,4lRrk574qIHpoEEKC1zuam,At Your Best (You Are Love),65
spotify:track:0wY9rA9fJkuESyYm9uzVK5,0wY9rA9fJkuESyYm9uzVK5,D'Evils,70
spotify:track:3PFaFVWq5wucLu6s4baj9D,3PFaFVWq5wucLu6s4baj9D,Girl (feat. KAYTRANADA),65
spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,78
spotify:track:4pdLZsxq0y5oJDb6Cxlokw,4pdLZsxq0y5oJDb6Cxlokw,You Got Me,68
spotify:track:4OkiWfrZKmmVoILXk8JEtl,4OkiWfrZKmmVoILXk8JEtl,In The Morning,71
spotify:track:0eEXcw3JLVXcRxYrVYMy68,0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,69
spotify:track:7gihksIHhs6nw5tYlI6UEq,7gihksIHhs6nw5tYlI6UEq,Mrs. Officer,63
spotify:track:5SkRLpaGtvYPhw02vZhQQ9,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,84
spotify:track:1REVvAphiSTJyKQ1fDpHa4,1REVvAphiSTJyKQ1fDpHa4,Purple Hearts,65
spotify:track:3oXNIpoUMdk8qGkwCeXqGv,3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy,62
spotify:track:4Bjwyj8KM85xblkSt5A24j,4Bjwyj8KM85xblkSt5A24j,Run To The Sun,54
spotify:track:7yvdp8dqmxExSJwT2fn6Xq,7yvdp8dqmxExSJwT2fn6Xq,Binz,64
spotify:track:0Ag44k4hdnKUe4bU4E4qne,0Ag44k4hdnKUe4bU4E4qne,Tiden Flyver,45
spotify:track:1wYIv0ySOwjMFWLOtrgtbo,1wYIv0ySOwjMFWLOtrgtbo,III. Urn,74
spotify:track:5Fse8BFC410yZ4kpVqBCHt,5Fse8BFC410yZ4kpVqBCHt,Morning Sunrise,50
spotify:track:5JtgrxeDRTTcBsYwKoYb8v,5JtgrxeDRTTcBsYwKoYb8v,Late Nights & Heartbreak,53
spotify:track:6wOdpwaVrRtWlVSQNMBNQU,6wOdpwaVrRtWlVSQNMBNQU,Some Girl (feat. Steve Lacy),61
spotify:track:2VjXGuPVVxyhMgER3Uz2Fe,2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,75
spotify:track:7sZCAHP2duHwr5M5K7lHsb,7sZCAHP2duHwr5M5K7lHsb,Selfish,63
spotify:track:1SyRNJfG1x58EFsWR8EM2k,1SyRNJfG1x58EFsWR8EM2k,Frontin' (feat. Jay-Z) - Club Mix,34
spotify:track:3A4cpTBPaIQdtPFb5JxtaX,3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,75
spotify:track:7pv80uUHfocFqfTytu1MVi,7pv80uUHfocFqfTytu1MVi,Didn't Cha Know,74
spotify:track:4G1qRhOk1YY0kewtMaCrMC,4G1qRhOk1YY0kewtMaCrMC,Rain,65
spotify:track:2P3SLxeQHPqh8qKB6gtJY2,2P3SLxeQHPqh8qKB6gtJY2,Poetic Justice,73
spotify:track:1fOkmYW3ZFkkjIdOZSf596,1fOkmYW3ZFkkjIdOZSf596,Pink Matter,77
spotify:track:0tNuJpBgtE65diL6Q8Q7fI,0tNuJpBgtE65diL6Q8Q7fI,On & On,71
spotify:track:1QJb6LWvPXZpTMiqqODqkH,1QJb6LWvPXZpTMiqqODqkH,Prototype,60
spotify:track:5VA4Ispp52EA1sOqzMz3Av,5VA4Ispp52EA1sOqzMz3Av,All I Want Is You (feat. J. Cole),75
spotify:track:6LGwYMXXgURfaequXipzHx,6LGwYMXXgURfaequXipzHx,You Don't Know My Name,69
spotify:track:593W4qZOwwdqF6YnimJjL6,593W4qZOwwdqF6YnimJjL6,Doves In The Wind (feat. Kendrick Lamar),72
spotify:track:3ppVO2tyWRRznNmONvt7Se,3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,75
spotify:track:3nXrCAE44KlevAkQB2XWcN,3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,74
spotify:track:6gdhHMWUv1pvkOHqCUGvCp,6gdhHMWUv1pvkOHqCUGvCp,One In A Million,70
spotify:track:7AjfklMN4WpQYz5FkT4E66,7AjfklMN4WpQYz5FkT4E66,Lady,62
spotify:track:7uWVT3UkCAZyANvv0bdyQn,7uWVT3UkCAZyANvv0bdyQn,These Walls,68
spotify:track:5oady7OSE7dH7LHiqmb3Cr,5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",76
spotify:track:6MEDfjHxnVNcYmHe3mM6L2,6MEDfjHxnVNcYmHe3mM6L2,Sweet Life,70
spotify:track:6K4Co1NQyOnoFEJMkZHkln,6K4Co1NQyOnoFEJMkZHkln,James Joint,69
spotify:track:4JNTpbntShpUpACDUzwHV5,4JNTpbntShpUpACDUzwHV5,GO!,57
spotify:track:1Vl4ESWb6U7gKSPfK4qenq,1Vl4ESWb6U7gKSPfK4qenq,That Girl,51
spotify:track:2MAaiV0bbeq4FpSwPe2rR8,2MAaiV0bbeq4FpSwPe2rR8,Find a Way,65
spotify:track:6vV1NDCjh2afFgQ9Vb7i86,6vV1NDCjh2afFgQ9Vb7i86,She Lives in My Lap (feat. Rosario Dawson),51
spotify:track:2yOm4lN7aTygtXanJFNFWU,2yOm4lN7aTygtXanJFNFWU,"Any Time, Any Place",60
spotify:track:5ibTi2YwtvbB1bTOv2I93d,5ibTi2YwtvbB1bTOv2I93d,John Redcorn,18
spotify:track:0qvlhVNm7L5IWabWF5hlEL,0qvlhVNm7L5IWabWF5hlEL,Rock The Boat,70
spotify:track:300DUx4tdtCdGEUXR032jA,300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",65
spotify:track:6s4xndGKUhW0xXPYvFlwcL,6s4xndGKUhW0xXPYvFlwcL,Other Side Of The Game,60
spotify:track:2PFNTHR4sA8m9rPPtYXhl7,2PFNTHR4sA8m9rPPtYXhl7,Heard 'Em Say,52
spotify:track:4osgfFTICMkcGbbigdsa53,4osgfFTICMkcGbbigdsa53,Novacane,83
spotify:track:4lRrk574qIHpoEEKC1zuam,4lRrk574qIHpoEEKC1zuam,At Your Best (You Are Love),65
spotify:track:0wY9rA9fJkuESyYm9uzVK5,0wY9rA9fJkuESyYm9uzVK5,D'Evils,70
spotify:track:3PFaFVWq5wucLu6s4baj9D,3PFaFVWq5wucLu6s4baj9D,Girl (feat. KAYTRANADA),65
spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,78
spotify:track:4pdLZsxq0y5oJDb6Cxlokw,4pdLZsxq0y5oJDb6Cxlokw,You Got Me,68
spotify:track:4OkiWfrZKmmVoILXk8JEtl,4OkiWfrZKmmVoILXk8JEtl,In The Morning,71
spotify:track:0eEXcw3JLVXcRxYrVYMy68,0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,69
spotify:track:7gihksIHhs6nw5tYlI6UEq,7gihksIHhs6nw5tYlI6UEq,Mrs. Officer,63
spotify:track:5SkRLpaGtvYPhw02vZhQQ9,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,84
spotify:track:1REVvAphiSTJyKQ1fDpHa4,1REVvAphiSTJyKQ1fDpHa4,Purple Hearts,65
spotify:track:3oXNIpoUMdk8qGkwCeXqGv,3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy,62
spotify:track:4Bjwyj8KM85xblkSt5A24j,4Bjwyj8KM85xblkSt5A24j,Run To The Sun,54
spotify:track:7yvdp8dqmxExSJwT2fn6Xq,7yvdp8dqmxExSJwT2fn6Xq,Binz,64
spotify:track:0Ag44k4hdnKUe4bU4E4qne,0Ag44k4hdnKUe4bU4E4qne,Tiden Flyver,45
spotify:track:1wYIv0ySOwjMFWLOtrgtbo,1wYIv0ySOwjMFWLOtrgtbo,III. Urn,74
spotify:track:5Fse8BFC410yZ4kpVqBCHt,5Fse8BFC410yZ4kpVqBCHt,Morning Sunrise,50
spotify:track:5JtgrxeDRTTcBsYwKoYb8v,5JtgrxeDRTTcBsYwKoYb8v,Late Nights & Heartbreak,53
spotify:track:6wOdpwaVrRtWlVSQNMBNQU,6wOdpwaVrRtWlVSQNMBNQU,Some Girl (feat. Steve Lacy),61
spotify:track:7oeNO6HoCTIHIuoNUp2Ur4,7oeNO6HoCTIHIuoNUp2Ur4,kometostai.aintreallynootherwaytoputitro,60
spotify:track:6IAuH3hgTRpUUdmOGubXGS,6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,76
spotify:track:7LJz6DZS1tIRB06bbYbAPi,7LJz6DZS1tIRB06bbYbAPi,...& On,56
spotify:track:5N5fp1lYSORdZbWanACki9,5N5fp1lYSORdZbWanACki9,Bonita Applebum,54
spotify:track:7tJzIEqZV5tzuvol0Voq7Z,7tJzIEqZV5tzuvol0Voq7Z,dont be afraid,53
spotify:track:2bhFsZGcaxlY2YWbO19DE1,2bhFsZGcaxlY2YWbO19DE1,Jennah's Interlude,58
spotify:track:12ILYlOEfWL8ei0BEgFJn0,12ILYlOEfWL8ei0BEgFJn0,N Side,72
spotify:track:6IAgarq2wDeYzpsY2Kx0Hw,6IAgarq2wDeYzpsY2Kx0Hw,Almeda,64
spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,5lcyIeEfwZTs8Ajw3kdF7P,Crack Rock,72
spotify:track:54IbnYEdA3ymfxv07WgN3b,54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,68
spotify:track:6fkL9CjWmjeV6vfDxTp9OZ,6fkL9CjWmjeV6vfDxTp9OZ,Walk On By,64
spotify:track:7bbpg7SShcWLj1C8ABApb0,7bbpg7SShcWLj1C8ABApb0,I Love You,54
spotify:track:4R5GN0mBvb6jkRj3Zvyhkl,4R5GN0mBvb6jkRj3Zvyhkl,Will I See You Again?,70
spotify:track:7h1kWdBH8pV84RNP2foaf5,7h1kWdBH8pV84RNP2foaf5,Sugar Honey Iced Tea,5
spotify:track:6dET51TwAJPrKV5wmA5Vhr,6dET51TwAJPrKV5wmA5Vhr,Dontcha,56
spotify:track:7wNAM0qzErN5Dr9uV6B3fW,7wNAM0qzErN5Dr9uV6B3fW,Only If,65
spotify:track:7rt0kEDWRg3pgTZJKuszoE,7rt0kEDWRg3pgTZJKuszoE,Brown Sugar,60
spotify:track:7gs18umrgrIpRlDQIzKhpH,7gs18umrgrIpRlDQIzKhpH,Come Live With Me Angel,52
spotify:track:5le4sn0iMcnKU56bdmNzso,5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,68
spotify:track:3r4U9UpHaFurMtq1oCZoAp,3r4U9UpHaFurMtq1oCZoAp,Number One,48
spotify:track:54FAYoGATQPUBbxCIclHkG,54FAYoGATQPUBbxCIclHkG,I Just Died,55
spotify:track:0Pjp4CsR32PrNATkdR4lSi,0Pjp4CsR32PrNATkdR4lSi,An Idea,0
spotify:track:2gjidmxtA1pyj2HYrdOTG1,2gjidmxtA1pyj2HYrdOTG1,I Want You Around,69
spotify:track:5jgEJXjECdlhzNgfITSTVm,5jgEJXjECdlhzNgfITSTVm,Just Friends (Sunny),61
spotify:track:2fE4MbwX3QGMzNaMjGVhtw,2fE4MbwX3QGMzNaMjGVhtw,Say Yes,62
spotify:track:38EhHqsV5NX9JrC2D2qXNI,38EhHqsV5NX9JrC2D2qXNI,Whoa,63
spotify:track:6ufcuVInt0ocHrUimDjGlb,6ufcuVInt0ocHrUimDjGlb,PLASTIC OFF THE SOFA,67
spotify:track:5SFssNXGjeOxdAnECfgttm,5SFssNXGjeOxdAnECfgttm,How Much Can A Heart Take (feat. Yebba),54
spotify:track:3MlQPB0wJuopo3NTZGlMpI,3MlQPB0wJuopo3NTZGlMpI,Where I Go (feat. H.E.R.),59
spotify:track:35RKSmAWF1g1gJ4j81kHIq,35RKSmAWF1g1gJ4j81kHIq,"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",28
spotify:track:081Shn2hU3YxvQmGaCPegr,081Shn2hU3YxvQmGaCPegr,Unloyal (with Ari Lennox),61
spotify:track:6T3Ebo7EOh8cUOyE4OhFpp,6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty - Remix,63
spotify:track:3tpI98Yae25hSvhh6mitA9,3tpI98Yae25hSvhh6mitA9,ICU,69
spotify:track:0GGfGINoVYiSFXPOjg3RHj,0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),70
spotify:track:1VAKnb1btGrQXcVZVSRkPe,1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,66
spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,74
spotify:track:5LKzqs734Xs528hqK8bGS1,5LKzqs734Xs528hqK8bGS1,You Can't Save Me,15
spotify:track:0xiuSFBOEHWaJ6rSuUbJWc,0xiuSFBOEHWaJ6rSuUbJWc,Charlene,62
spotify:track:6KluBT5Zthyzk6sBwqAcso,6KluBT5Zthyzk6sBwqAcso,Focus,61
spotify:track:7ytES33eLYS9WaZLKqWfYM,7ytES33eLYS9WaZLKqWfYM,My Life,56
spotify:track:4bnjq8zqtCnxTGxll5ezOO,4bnjq8zqtCnxTGxll5ezOO,Why Don't We Fall in Love,58
spotify:track:0GGSPe4DC0qkKyFb9Erao5,0GGSPe4DC0qkKyFb9Erao5,Fool For You,61
spotify:track:3uouaAVXpQR3X8RYkJyitQ,3uouaAVXpQR3X8RYkJyitQ,CYANIDE,73
spotify:track:0cciBj4236w1xByzZvn92D,0cciBj4236w1xByzZvn92D,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),68
spotify:track:5lYcnEFmVi9yWbU4ZINRyJ,5lYcnEFmVi9yWbU4ZINRyJ,Take Care of You (feat. Syd),49
spotify:track:3c5gLGgwRrE7sQYSNHCXEj,3c5gLGgwRrE7sQYSNHCXEj,February 3rd,55
spotify:track:0ulct3cASnhGvaGhFIuIyZ,0ulct3cASnhGvaGhFIuIyZ,Temptation,57
spotify:track:3cn94Lk8pmA6CN8K25dIdM,3cn94Lk8pmA6CN8K25dIdM,Situationship,54
spotify:track:3Ku9kSWtDQPC8bSWpHR7z0,3Ku9kSWtDQPC8bSWpHR7z0,That's Why I Love You (feat. Sabrina Claudio),12
spotify:track:4zxcKfH4FcsMz3YitP2gG0,4zxcKfH4FcsMz3YitP2gG0,Love Again,34
spotify:track:7oeNO6HoCTIHIuoNUp2Ur4,7oeNO6HoCTIHIuoNUp2Ur4,kometostai.aintreallynootherwaytoputitro,60
spotify:track:6IAuH3hgTRpUUdmOGubXGS,6IAuH3hgTRpUUdmOGubXGS,Can I Call You Rose?,76
spotify:track:7LJz6DZS1tIRB06bbYbAPi,7LJz6DZS1tIRB06bbYbAPi,...& On,56
spotify:track:5N5fp1lYSORdZbWanACki9,5N5fp1lYSORdZbWanACki9,Bonita Applebum,54
spotify:track:7tJzIEqZV5tzuvol0Voq7Z,7tJzIEqZV5tzuvol0Voq7Z,dont be afraid,53
spotify:track:2bhFsZGcaxlY2YWbO19DE1,2bhFsZGcaxlY2YWbO19DE1,Jennah's Interlude,58
spotify:track:12ILYlOEfWL8ei0BEgFJn0,12ILYlOEfWL8ei0BEgFJn0,N Side,72
spotify:track:6IAgarq2wDeYzpsY2Kx0Hw,6IAgarq2wDeYzpsY2Kx0Hw,Almeda,64
spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,5lcyIeEfwZTs8Ajw3kdF7P,Crack Rock,72
spotify:track:54IbnYEdA3ymfxv07WgN3b,54IbnYEdA3ymfxv07WgN3b,Your Teeth In My Neck,68
spotify:track:6fkL9CjWmjeV6vfDxTp9OZ,6fkL9CjWmjeV6vfDxTp9OZ,Walk On By,64
spotify:track:7bbpg7SShcWLj1C8ABApb0,7bbpg7SShcWLj1C8ABApb0,I Love You,54
spotify:track:4R5GN0mBvb6jkRj3Zvyhkl,4R5GN0mBvb6jkRj3Zvyhkl,Will I See You Again?,70
spotify:track:7h1kWdBH8pV84RNP2foaf5,7h1kWdBH8pV84RNP2foaf5,Sugar Honey Iced Tea,5
spotify:track:6dET51TwAJPrKV5wmA5Vhr,6dET51TwAJPrKV5wmA5Vhr,Dontcha,56
spotify:track:7wNAM0qzErN5Dr9uV6B3fW,7wNAM0qzErN5Dr9uV6B3fW,Only If,65
spotify:track:7rt0kEDWRg3pgTZJKuszoE,7rt0kEDWRg3pgTZJKuszoE,Brown Sugar,60
spotify:track:7gs18umrgrIpRlDQIzKhpH,7gs18umrgrIpRlDQIzKhpH,Come Live With Me Angel,52
spotify:track:5le4sn0iMcnKU56bdmNzso,5le4sn0iMcnKU56bdmNzso,Everybody Loves The Sunshine,68
spotify:track:3r4U9UpHaFurMtq1oCZoAp,3r4U9UpHaFurMtq1oCZoAp,Number One,48
spotify:track:54FAYoGATQPUBbxCIclHkG,54FAYoGATQPUBbxCIclHkG,I Just Died,55
spotify:track:0Pjp4CsR32PrNATkdR4lSi,0Pjp4CsR32PrNATkdR4lSi,An Idea,0
spotify:track:2gjidmxtA1pyj2HYrdOTG1,2gjidmxtA1pyj2HYrdOTG1,I Want You Around,69
spotify:track:5jgEJXjECdlhzNgfITSTVm,5jgEJXjECdlhzNgfITSTVm,Just Friends (Sunny),61
spotify:track:2fE4MbwX3QGMzNaMjGVhtw,2fE4MbwX3QGMzNaMjGVhtw,Say Yes,62
spotify:track:38EhHqsV5NX9JrC2D2qXNI,38EhHqsV5NX9JrC2D2qXNI,Whoa,63
spotify:track:6ufcuVInt0ocHrUimDjGlb,6ufcuVInt0ocHrUimDjGlb,PLASTIC OFF THE SOFA,67
spotify:track:5SFssNXGjeOxdAnECfgttm,5SFssNXGjeOxdAnECfgttm,How Much Can A Heart Take (feat. Yebba),54
spotify:track:3MlQPB0wJuopo3NTZGlMpI,3MlQPB0wJuopo3NTZGlMpI,Where I Go (feat. H.E.R.),59
spotify:track:35RKSmAWF1g1gJ4j81kHIq,35RKSmAWF1g1gJ4j81kHIq,"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",28
spotify:track:081Shn2hU3YxvQmGaCPegr,081Shn2hU3YxvQmGaCPegr,Unloyal (with Ari Lennox),61
spotify:track:6T3Ebo7EOh8cUOyE4OhFpp,6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty - Remix,63
spotify:track:3tpI98Yae25hSvhh6mitA9,3tpI98Yae25hSvhh6mitA9,ICU,69
spotify:track:0GGfGINoVYiSFXPOjg3RHj,0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),70
spotify:track:1VAKnb1btGrQXcVZVSRkPe,1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,66
spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,74
spotify:track:5LKzqs734Xs528hqK8bGS1,5LKzqs734Xs528hqK8bGS1,You Can't Save Me,15
spotify:track:0xiuSFBOEHWaJ6rSuUbJWc,0xiuSFBOEHWaJ6rSuUbJWc,Charlene,62
spotify:track:6KluBT5Zthyzk6sBwqAcso,6KluBT5Zthyzk6sBwqAcso,Focus,61
spotify:track:7ytES33eLYS9WaZLKqWfYM,7ytES33eLYS9WaZLKqWfYM,My Life,56
spotify:track:4bnjq8zqtCnxTGxll5ezOO,4bnjq8zqtCnxTGxll5ezOO,Why Don't We Fall in Love,58
spotify:track:0GGSPe4DC0qkKyFb9Erao5,0GGSPe4DC0qkKyFb9Erao5,Fool For You,61
spotify:track:3uouaAVXpQR3X8RYkJyitQ,3uouaAVXpQR3X8RYkJyitQ,CYANIDE,73
spotify:track:0cciBj4236w1xByzZvn92D,0cciBj4236w1xByzZvn92D,Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra),68
spotify:track:5lYcnEFmVi9yWbU4ZINRyJ,5lYcnEFmVi9yWbU4ZINRyJ,Take Care of You (feat. Syd),49
spotify:track:3c5gLGgwRrE7sQYSNHCXEj,3c5gLGgwRrE7sQYSNHCXEj,February 3rd,55
spotify:track:0ulct3cASnhGvaGhFIuIyZ,0ulct3cASnhGvaGhFIuIyZ,Temptation,57
spotify:track:3cn94Lk8pmA6CN8K25dIdM,3cn94Lk8pmA6CN8K25dIdM,Situationship,54
spotify:track:3Ku9kSWtDQPC8bSWpHR7z0,3Ku9kSWtDQPC8bSWpHR7z0,That's Why I Love You (feat. Sabrina Claudio),12
spotify:track:4zxcKfH4FcsMz3YitP2gG0,4zxcKfH4FcsMz3YitP2gG0,Love Again,34
spotify:track:6rSUrh8ErKSKfbH0t0IzCM,6rSUrh8ErKSKfbH0t0IzCM,Moment,64
spotify:track:4ktAIutrCjL3oD9rR1aEWU,4ktAIutrCjL3oD9rR1aEWU,On My Mind (acoustic),54
spotify:track:06u5LrUpbosQlQ1QJFhPpG,06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,75
spotify:track:1NlWBpNYAnFT7gMGyC0Y1M,1NlWBpNYAnFT7gMGyC0Y1M,Sandstorm (feat. JID),61
spotify:track:6GCIYIWUBSLontW6divqsw,6GCIYIWUBSLontW6divqsw,Stay Flo,59
spotify:track:4jyU03J2YOhRxgOHit2auK,4jyU03J2YOhRxgOHit2auK,If Only,54
spotify:track:6S19yjLFU8FK0D5hJgnaUy,6S19yjLFU8FK0D5hJgnaUy,Time,51
spotify:track:6RQ0i7rApnnWSI8uEiGVVF,6RQ0i7rApnnWSI8uEiGVVF,Why Don't You,68
spotify:track:21oJ1K99GBJrE2GVQGVjA0,21oJ1K99GBJrE2GVQGVjA0,Frozen,60
spotify:track:6ohzjop0VYBRZ12ichlwg5,6ohzjop0VYBRZ12ichlwg5,Honey,52
spotify:track:47jm0UM4wlIzuSMws0OfJ4,47jm0UM4wlIzuSMws0OfJ4,Don't Leave Your Girl,48
spotify:track:56IszkEOG5lFShWevvEH3R,56IszkEOG5lFShWevvEH3R,Whipped Cream,55
spotify:track:6Vmow8PuUaU7W1T2WWLZk2,6Vmow8PuUaU7W1T2WWLZk2,Go Gina,66
spotify:track:1Mza2sr6tPhy6jjI3HB9fW,1Mza2sr6tPhy6jjI3HB9fW,Hold Me Down,75
spotify:track:0fIFjeeLJjIBliWUCsxyMF,0fIFjeeLJjIBliWUCsxyMF,Teenage Fantasy,61
spotify:track:5Tp4UJvnsF4Zd05k0zXUte,5Tp4UJvnsF4Zd05k0zXUte,CPR,64
spotify:track:2pMPWE7PJH1PizfgGRMnR9,2pMPWE7PJH1PizfgGRMnR9,Bad Religion,68
spotify:track:4QNPS79DeAUoSYmBynfWTN,4QNPS79DeAUoSYmBynfWTN,My Mind,58
spotify:track:41cpvQ2GyGb2BRdIRSsTqK,41cpvQ2GyGb2BRdIRSsTqK,Moon River,69
spotify:track:4h6ViRoztTBpWcJ1zFT9Zg,4h6ViRoztTBpWcJ1zFT9Zg,20 Something,75
spotify:track:6ilPGjQvpV8PdA2lCeCfn1,6ilPGjQvpV8PdA2lCeCfn1,Plastic,47
spotify:track:4gQRvISGFcf9zKowPzd7M6,4gQRvISGFcf9zKowPzd7M6,Starflower,48
spotify:track:1ciQU7ZQGHq129m3njp9en,1ciQU7ZQGHq129m3njp9en,dirty dancer,68
spotify:track:3e90JC8EKLsSDUHmPpxkfp,3e90JC8EKLsSDUHmPpxkfp,9,64
spotify:track:2xYbRymhDAW0q6OHujNF6u,2xYbRymhDAW0q6OHujNF6u,without you (interlude),52
spotify:track:5wTVNpi5WDByxBgKgUE6MU,5wTVNpi5WDByxBgKgUE6MU,Supermodel,73
spotify:track:2RQAG0wQt35UzAPEyVJFWN,2RQAG0wQt35UzAPEyVJFWN,Love Drought,67
spotify:track:1VwPTHAfPvcL1ZubK6qabL,1VwPTHAfPvcL1ZubK6qabL,Don't Let Me Down - Demo,54
spotify:track:4qUtC2BwFC154Ha8YQRrkk,4qUtC2BwFC154Ha8YQRrkk,How to disappear,74
spotify:track:0deHsjyrgcKGMZzIuvawq3,0deHsjyrgcKGMZzIuvawq3,Dreams,54
spotify:track:31dDOrrSbki0NjEaqYkys8,31dDOrrSbki0NjEaqYkys8,One More Smile - Live at Electric Lady,42
spotify:track:496vIKS2INz840xZaKncvR,496vIKS2INz840xZaKncvR,All Night Parking (with Erroll Garner) Interlude,66
spotify:track:22jnEneSABg4vRCR1vow7F,22jnEneSABg4vRCR1vow7F,Violet,66
spotify:track:2CnH4xbQYq0RmCzf4HjlQZ,2CnH4xbQYq0RmCzf4HjlQZ,Cool People,46
spotify:track:1IgePMOW0qEe1AViWgkal9,1IgePMOW0qEe1AViWgkal9,Pretty Little Birds (feat. Isaiah Rashad),66
spotify:track:6thXydmPxnHkSzdeI4mFEi,6thXydmPxnHkSzdeI4mFEi,Paranoia Purple,42
spotify:track:31Wlc9ZnraX3JxrvMg9e8H,31Wlc9ZnraX3JxrvMg9e8H,3 Boys,62
spotify:track:2Hd7uGbl8PX0IxyX59VFOg,2Hd7uGbl8PX0IxyX59VFOg,The Beach,67
spotify:track:6VFKuuqSbA1GpMEosUgTwQ,6VFKuuqSbA1GpMEosUgTwQ,Nobody But You,71
spotify:track:384TJj6XyHUyNlCbdgm6Sz,384TJj6XyHUyNlCbdgm6Sz,MANGO (feat. Adi Oasis),61
spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,2dFqK2ZkYB9Xc47gr3xXWl,Replay,67
spotify:track:1CbxG199T0fzfUV5EO7aPV,1CbxG199T0fzfUV5EO7aPV,Eternal Light,68
spotify:track:5tkR9JkBj3Ueeo8W4k8IZD,5tkR9JkBj3Ueeo8W4k8IZD,Queen Tings,63
